id,name,edition,set,price,seller,items_sold_by_seller,image,language,condition
1217672846,Dark Primeape (TR 43),Second Edition,,3.0,Firestarter1984,327,,English,Near Mint
1123582103,Dark Primeape (TR 43),Second Edition,,3.0,Xaral,22,,English,Near Mint
1212374624,Dark Primeape (TR 43),Second Edition,,3.0,enrico92,0,,English,Near Mint
1200194187,Dark Primeape (TR 43),First Edition,,3.0,Kasi,6000,,German,Excellent
848621269,Dark Primeape (TR 43),Second Edition,,3.0,TeSustino,300,,English,Excellent
1208054916,Dark Primeape (TR 43),Second Edition,,3.23,MagicTradeHouseNo1,113000,,English,Excellent
1237311907,Dark Primeape (TR 43),Second Edition,,3.25,SneakAttackGames,7000,,English,Excellent
1219720903,Dark Primeape (TR 43),Second Edition,,3.29,Alexxx-TCG,2000,https://specimens.s3.filebase.com/1219720903.jpg,German,Near Mint
1184797111,Dark Primeape (TR 43),First Edition,,3.3,FuchsMagic,701,,German,Excellent
1159078556,Dark Primeape (TR 43),First Edition,,3.4,Scherito,138,,German,Excellent
1079194987,Dark Primeape (TR 43),First Edition,,3.49,LavandiaSyndrom,940,,German,Excellent
1230442533,Dark Primeape (TR 43),First Edition,,3.5,virusmarc,603,,English,Excellent
1235961232,Dark Primeape (TR 43),Second Edition,,3.79,Fe4RLeZz94,171,,German,Near Mint
1159066491,Dark Primeape (TR 43),First Edition,,3.8,Robbsen1312,585,https://specimens.s3.filebase.com/1159066491.jpg,German,Near Mint
1176947196,Dark Primeape (TR 43),Second Edition,,3.8,DaniHDA,93,,English,Near Mint
1222998140,Dark Primeape (TR 43),First Edition,,3.89,Alexius,245,,German,Near Mint
666442253,Dark Primeape (TR 43),Second Edition,,3.98,jokerbovisa,3000,,English,Excellent
1211445388,Dark Primeape (TR 43),First Edition,,3.99,floroc,78,,German,Near Mint
1104590097,Dark Primeape (TR 43),Second Edition,,3.99,AtzenJens,126000,,German,Excellent
1214835515,Dark Primeape (TR 43),First Edition,,3.99,Chillkroete93,14,https://specimens.s3.filebase.com/1214835515.jpg,English,Excellent
1098015742,Dark Primeape (TR 43),First Edition,,4.0,phavourit,345,,German,Near Mint
1208328069,Dark Primeape (TR 43),First Edition,,4.0,AlexWerner,138,https://specimens.s3.filebase.com/1208328069.jpg,German,Near Mint
1209948780,Dark Primeape (TR 43),Second Edition,,4.0,TeeDee90,12,,English,Near Mint
1223203073,Dark Primeape (TR 43),Second Edition,,4.05,Games-Island,271000,,German,Excellent
1214409248,Dark Primeape (TR 43),First Edition,,4.5,Joker20,83,https://specimens.s3.filebase.com/1214409248.jpg,German,Near Mint
1185124886,Dark Primeape (TR 43),First Edition,,4.5,Timbi,24,,German,Near Mint
1160151051,Dark Primeape (TR 43),First Edition,,4.95,Goodfella91,498,https://specimens.s3.filebase.com/1160151051.jpg,German,Excellent
1177932211,Dark Primeape (TR 43),Second Edition,,5.0,Music-Mark,38,,German,Near Mint
1133524663,Dark Primeape (TR 43),Second Edition,,5.0,derjenser,13,https://specimens.s3.filebase.com/1133524663.jpg,German,Near Mint
1172227121,Dark Primeape (TR 43),Second Edition,,5.0,LastWillTeam,1000,,English,Excellent
1204886080,Dark Primeape (TR 43),Second Edition,,5.0,Multani91,185,,German,Excellent
1218978215,Dark Primeape (TR 43),Second Edition,,5.0,Tubser,176,,English,Excellent
1220480741,Dark Primeape (TR 43),Second Edition,,5.0,antack,28,,English,Excellent
1151610871,Dark Primeape (TR 43),First Edition,,5.99,Granit31,189,https://specimens.s3.filebase.com/1151610871.jpg,German,Near Mint
1235970079,Dark Primeape (TR 43),First Edition,,5.99,Fe4RLeZz94,171,,German,Near Mint
1036440665,Dark Primeape (TR 43),Second Edition,,6.05,LondonGill,50,https://specimens.s3.filebase.com/1036440665.jpg,English,Near Mint
1221103924,Dark Primeape (TR 43),Second Edition,,6.9,KnightotR1996,3000,,German,Mint
1157851871,Dark Primeape (TR 43),Second Edition,,7.0,franky20,33000,,German,Near Mint
1204889700,Dark Primeape (TR 43),First Edition,,7.0,Multani91,185,,German,Near Mint
1233557649,Dark Primeape (TR 43),First Edition,,7.5,MiroKpk,0,,English,Near Mint
1126414993,Dark Primeape (TR 43),First Edition,,7.99,smoe38,44,https://specimens.s3.filebase.com/1126414993.jpg,German,Excellent
1233023002,Dark Primeape (TR 43),First Edition,,8.95,Zinzillino,2000,,English,Near Mint
1044575300,Dark Primeape (TR 43),Second Edition,,8.99,Dobi-trading-DE,28000,,English,Excellent
1227531057,Dark Primeape (TR 43),First Edition,,9.5,laio1,47,,English,Excellent
1056076340,Dark Primeape (TR 43),First Edition,,9.89,Meini,341,,German,Near Mint
564912319,Dark Primeape (TR 43),Second Edition,,9.9,doudoune11,211,,English,Near Mint
761607569,Dark Primeape (TR 43),First Edition,,9.99,nici90,167,https://specimens.s3.filebase.com/761607569.jpg,German,Near Mint
1233244087,Dark Primeape (TR 43),First Edition,,10.79,fazocker96,129,https://specimens.s3.filebase.com/1233244087.jpg,English,Near Mint
1212376739,Dark Primeape (TR 43),First Edition,,10.89,Struzelo,34,https://specimens.s3.filebase.com/1212376739.jpg,English,Excellent
1231059069,Dark Primeape (TR 43),First Edition,,12.34,Bartzelona,45,,English,Near Mint
966744535,Dark Primeape (TR 43),Second Edition,,12.38,onesCards,816,,English,Near Mint
1229038299,Dark Primeape (TR 43),First Edition,,13.5,DorianTCG,137,,English,Near Mint
1090696232,Dark Primeape (TR 43),Second Edition,,14.99,Meini,341,,English,Near Mint
1080919612,Dark Primeape (TR 43),Second Edition,,15.0,MalMang,84,,English,Excellent
1207695507,Dark Primeape (TR 43),First Edition,,35.0,ng-10,114,,English,Near Mint
1090077732,Dark Primeape (TR 43),First Edition,,100.0,maxleist,0,,German,Excellent
1236753434,Dark Hypno (TR 26),Second Edition,,1.99,karl201,17,,English,Excellent
1236562475,Dark Hypno (TR 26),Second Edition,,2.5,Pilotti91,2,,English,Near Mint
1236860873,Dark Hypno (TR 26),Second Edition,,2.92,SchwenniMan,181,,English,Excellent
1206377539,Dark Hypno (TR 26),Second Edition,,3.0,LaConteaCaG,1000,,English,Excellent
1216785691,Dark Hypno (TR 26),Second Edition,,3.3,Igiova29,2000,,English,Excellent
1222842151,Dark Hypno (TR 26),Second Edition,,3.69,Nicomorando,25,,English,Excellent
1222439018,Dark Hypno (TR 26),Second Edition,,3.95,Bea1203,289,,English,Near Mint
1092836302,Dark Hypno (TR 26),Second Edition,,3.99,EttoreMTG,6000,,English,Excellent
1230699069,Dark Hypno (TR 26),Second Edition,,4.0,mtv93,440,,English,Near Mint
1224045968,Dark Hypno (TR 26),First Edition,,4.0,lamtian,4000,,German,Excellent
1182111306,Dark Hypno (TR 26),Second Edition,,4.0,ClSh90,285,,English,Excellent
1204981697,Dark Hypno (TR 26),Second Edition,,4.24,magikarpex,1000,,English,Excellent
1235953064,Dark Hypno (TR 26),Second Edition,,4.5,Amil222,0,,English,Near Mint
1219278689,Dark Hypno (TR 26),Second Edition,,4.5,SimoLonz,219,,English,Excellent
1188982111,Dark Hypno (TR 26),Second Edition,,4.5,jeancat87,1,,English,Excellent
1166879346,Dark Hypno (TR 26),Second Edition,,4.75,RyanLuntzen,62,https://specimens.s3.filebase.com/1166879346.jpg,English,Excellent
1183683616,Dark Hypno (TR 26),Second Edition,,4.99,Dutchlander,304,,English,Near Mint
1147513626,Dark Hypno (TR 26),Second Edition,,5.0,ilcovodelnerd,24000,,English,Excellent
381049817,Dark Hypno (TR 26),Second Edition,,5.0,misteruncommon,2000,,English,Excellent
1231560117,Dark Hypno (TR 26),Second Edition,,5.0,GiFa90,0,,English,Excellent
1214111198,Dark Hypno (TR 26),Second Edition,,5.99,nic222k,885,,English,Near Mint
1134853368,Dark Hypno (TR 26),Second Edition,,5.99,Epimetheus01,40,https://specimens.s3.filebase.com/1134853368.jpg,English,Excellent
1170828716,Dark Hypno (TR 26),First Edition,,5.99,unbekannternr1,10,,German,Excellent
1176335166,Dark Hypno (TR 26),Second Edition,,6.0,weißer-Lotus,5000,https://specimens.s3.filebase.com/1176335166.jpg,English,Excellent
1204833225,Dark Hypno (TR 26),First Edition,,6.0,Entonerella,25,https://specimens.s3.filebase.com/1204833225.jpg,German,Excellent
1236416114,Dark Hypno (TR 26),Second Edition,,6.65,DMCards,1000,,English,Near Mint
1215466129,Dark Hypno (TR 26),Second Edition,,6.66,Card-Bros,371,,German,Near Mint
1210573674,Dark Hypno (TR 26),First Edition,,6.95,HorstPeter90,553,https://specimens.s3.filebase.com/1210573674.jpg,German,Excellent
1145341613,Dark Hypno (TR 26),Second Edition,,6.99,HeavensDoor,3000,,German,Excellent
1138457378,Dark Hypno (TR 26),Second Edition,,6.99,CodyMarkov,66,,English,Excellent
1217046166,Dark Hypno (TR 26),Second Edition,,7.0,josemitsu,70,https://specimens.s3.filebase.com/1217046166.jpg,English,Near Mint
1222397337,Dark Hypno (TR 26),First Edition,,7.0,imbaschaff,1,,German,Excellent
1228078166,Dark Hypno (TR 26),Second Edition,,7.03,Games-Island,271000,,English,Excellent
1004032885,Dark Hypno (TR 26),First Edition,,7.2,neppy88,121,,German,Excellent
1222298434,Dark Hypno (TR 26),Second Edition,,7.4,Hammerbruder,893,https://specimens.s3.filebase.com/1222298434.jpg,German,Excellent
1237553228,Dark Hypno (TR 26),Second Edition,,7.5,mkremer,380,,English,Near Mint
1206985251,Dark Hypno (TR 26),Second Edition,,7.5,Card-foundry,11000,,English,Excellent
1221548441,Dark Hypno (TR 26),First Edition,,7.75,Valentin274,107,,German,Excellent
1236753651,Dark Hypno (TR 26),Second Edition,,7.99,karl201,17,,English,Near Mint
1215046711,Dark Hypno (TR 26),Second Edition,,8.0,ER-Games,2000,,English,Near Mint
1203986266,Dark Hypno (TR 26),Second Edition,,8.0,San1888-,179,,English,Near Mint
1230519220,Dark Hypno (TR 26),Second Edition,,8.0,fainful,7,,English,Near Mint
1119473852,Dark Hypno (TR 26),Second Edition,,8.99,J-Productions,5000,,English,Near Mint
1235971824,Dark Hypno (TR 26),Second Edition,,8.99,Fe4RLeZz94,171,,German,Near Mint
1226825673,Dark Hypno (TR 26),Second Edition,,8.99,GamersTrading,147,,English,Near Mint
1215164578,Dark Hypno (TR 26),Second Edition,,9.0,Joker20,83,,German,Near Mint
1206164712,Dark Hypno (TR 26),First Edition,,9.0,Donnerlunte,5,,German,Near Mint
1213035066,Dark Hypno (TR 26),First Edition,,9.0,SupremeArtOfWar,468,,German,Excellent
1157528581,Dark Hypno (TR 26),Second Edition,,9.9,flobndr,1,https://specimens.s3.filebase.com/1157528581.jpg,English,Near Mint
1129939468,Dark Hypno (TR 26),Second Edition,,9.95,PokiTrustK,2000,,English,Near Mint
1225490328,Dark Hypno (TR 26),Second Edition,,9.99,Charizardlover1995,798,,English,Near Mint
1163218061,Dark Hypno (TR 26),Second Edition,,9.99,Teseract,517,,English,Near Mint
1207735102,Dark Hypno (TR 26),Second Edition,,9.99,MTRHades,65,https://specimens.s3.filebase.com/1207735102.jpg,German,Near Mint
1204497248,Dark Hypno (TR 26),First Edition,,10.0,GunnyJoe,18,,German,Near Mint
1217952294,Dark Hypno (TR 26),Second Edition,,10.0,inqp320,0,https://specimens.s3.filebase.com/1217952294.jpg,English,Near Mint
1143923698,Dark Hypno (TR 26),First Edition,,10.2,mwdragon,110,https://specimens.s3.filebase.com/1143923698.jpg,German,Excellent
1223470894,Dark Hypno (TR 26),Second Edition,,10.8,Games-Island,271000,,German,Excellent
1216112690,Dark Hypno (TR 26),Second Edition,,10.89,Ross-Price89,0,,English,Near Mint
1215044044,Dark Hypno (TR 26),Second Edition,,12.0,VanArkys,38,https://specimens.s3.filebase.com/1215044044.jpg,German,Near Mint
1200183105,Dark Hypno (TR 26),First Edition,,12.0,Kasi,6000,,German,Excellent
1204887450,Dark Hypno (TR 26),First Edition,,12.0,Multani91,185,,German,Excellent
1188300971,Dark Hypno (TR 26),Second Edition,,12.0,Pokevalue,80,https://specimens.s3.filebase.com/1188300971.jpg,English,Excellent
1202840553,Dark Hypno (TR 26),First Edition,,12.0,edgesofsupermotard,41,https://specimens.s3.filebase.com/1202840553.jpg,German,Excellent
1177935971,Dark Hypno (TR 26),Second Edition,,12.0,Music-Mark,38,,German,Excellent
1237002576,Dark Hypno (TR 26),First Edition,,12.95,Jemmint-Shop,1,,German,Near Mint
1204143705,Dark Hypno (TR 26),First Edition,,13.75,Kleinstein,26,,German,Near Mint
1160156956,Dark Hypno (TR 26),First Edition,,13.95,Goodfella91,498,https://specimens.s3.filebase.com/1160156956.jpg,German,Excellent
1213195714,Dark Hypno (TR 26),Second Edition,,14.5,Timbi,24,https://specimens.s3.filebase.com/1213195714.jpg,German,Near Mint
1141713148,Dark Hypno (TR 26),Second Edition,,14.5,HobbySammler40,0,,German,Near Mint
1175842651,Dark Hypno (TR 26),First Edition,,14.8,SirJamesHook,1000,,German,Near Mint
1235611778,Dark Hypno (TR 26),Second Edition,,14.98,jokerbovisa,3000,,English,Excellent
1214742834,Dark Hypno (TR 26),Second Edition,,14.99,AtzenJens,126000,,German,Excellent
1088496807,Dark Hypno (TR 26),Second Edition,,15.0,SpielRaum,34000,,German,Near Mint
1141701153,Dark Hypno (TR 26),Second Edition,,16.19,MagicTradeHouseNo1,113000,,German,Excellent
1223312124,Dark Hypno (TR 26),First Edition,,19.0,philippcali,40,https://specimens.s3.filebase.com/1223312124.jpg,English,Near Mint
558558374,Dark Hypno (TR 26),Second Edition,,19.9,doudoune11,211,,English,Near Mint
1154893311,Dark Hypno (TR 26),Second Edition,,20.0,Flash-cards,3000,,English,Near Mint
1217668127,Dark Hypno (TR 26),Second Edition,,20.0,Firestarter1984,327,,English,Near Mint
1232925227,Dark Hypno (TR 26),First Edition,,20.0,Sascha142,3,,English,Near Mint
1138936503,Dark Hypno (TR 26),Second Edition,,22.0,jchacana,6,,English,Near Mint
1237272468,Dark Hypno (TR 26),First Edition,,24.0,mkremer,380,,English,Near Mint
1102944317,Dark Hypno (TR 26),Second Edition,,24.5,Raidenknuckle1,469,,English,Near Mint
1157675361,Dark Hypno (TR 26),Second Edition,,24.99,onesCards,816,,English,Near Mint
1229039954,Dark Hypno (TR 26),First Edition,,24.99,DorianTCG,137,,English,Near Mint
1178632296,Dark Hypno (TR 26),Second Edition,,28.0,theRiddler,29,https://specimens.s3.filebase.com/1178632296.jpg,English,Excellent
1206611689,Dark Hypno (TR 26),Second Edition,,29.95,strongvision,2000,,German,Near Mint
604512391,Dark Hypno (TR 26),Second Edition,,29.99,CardsMania,43000,,English,Near Mint
1212652205,Dark Hypno (TR 26),First Edition,,35.0,AlexWerner,138,https://specimens.s3.filebase.com/1212652205.jpg,English,Near Mint
1129943168,Dark Hypno (TR 26),Second Edition,,39.95,PokiTrustK,2000,,English,Near Mint
1154842536,Dark Hypno (TR 26),Second Edition,,45.0,Flash-cards,3000,,English,Near Mint
1216713653,Dark Hypno (TR 26),First Edition,,50.0,Spenny89,74,,English,Near Mint
1205189909,Dark Hypno (TR 26),First Edition,,85.0,Seaneman1,236,,English,Near Mint
1171470981,Dark Hypno (TR 26),Second Edition,,170.0,L1m1t,30,,English,Excellent
1224841022,Dark Dragonair (TR 33),Second Edition,,1.5,SimoneMNC,27,,English,Excellent
1217928373,Dark Dragonair (TR 33),Second Edition,,1.5,Baha307,17,,English,Excellent
1214306801,Dark Dragonair (TR 33),Second Edition,,1.99,XBleader,22,,English,Excellent
1209928110,Dark Dragonair (TR 33),Second Edition,,2.0,defiser,52,,English,Near Mint
1231265498,Dark Dragonair (TR 33),Second Edition,,2.0,zerdav,845,,English,Excellent
1125728803,Dark Dragonair (TR 33),Second Edition,,2.0,hammen22,705,,English,Excellent
1216856496,Dark Dragonair (TR 33),Second Edition,,2.0,La27rs,1,,German,Excellent
1227502602,Dark Dragonair (TR 33),Second Edition,,2.0,ludomath,0,,English,Excellent
1230834446,Dark Dragonair (TR 33),Second Edition,,2.22,enrasco,79,,German,Excellent
1236302423,Dark Dragonair (TR 33),Second Edition,,2.25,Piet1987,84,,English,Excellent
1235963866,Dark Dragonair (TR 33),Second Edition,,2.29,Fe4RLeZz94,171,,English,Excellent
1108834912,Dark Dragonair (TR 33),Second Edition,,2.45,DieManis09,223,,English,Excellent
1230754711,Dark Dragonair (TR 33),Second Edition,,2.49,olgatrading,225,,English,Excellent
1205245645,Dark Dragonair (TR 33),Second Edition,,2.5,mouadalaoui,1000,,English,Excellent
1229751744,Dark Dragonair (TR 33),Second Edition,,2.5,PokeJust,46,,English,Excellent
1201175076,Dark Dragonair (TR 33),Second Edition,,2.5,jvds2811,17,,English,Excellent
1226505307,Dark Dragonair (TR 33),Second Edition,,2.5,jensvdh,0,https://specimens.s3.filebase.com/1226505307.jpg,English,Excellent
1141396453,Dark Dragonair (TR 33),Second Edition,,2.89,Nerdys,20000,,English,Excellent
1206611588,Dark Dragonair (TR 33),Second Edition,,2.89,Nerdys,20000,,English,Excellent
1197397349,Dark Dragonair (TR 33),Second Edition,,2.9,almada47,140,,English,Excellent
1218088854,Dark Dragonair (TR 33),Second Edition,,2.95,Card-foundry,11000,,English,Excellent
1206190635,Dark Dragonair (TR 33),Second Edition,,2.95,laio1,47,,English,Excellent
1230698791,Dark Dragonair (TR 33),Second Edition,,3.0,mtv93,440,,English,Near Mint
1219161844,Dark Dragonair (TR 33),Second Edition,,3.0,Steffen-Emil,30,https://specimens.s3.filebase.com/1219161844.jpg,English,Near Mint
1237310804,Dark Dragonair (TR 33),Second Edition,,3.0,The-Future-Business,13000,,English,Excellent
1172892421,Dark Dragonair (TR 33),Second Edition,,3.0,Raggamaf,1000,,English,Excellent
1232055071,Dark Dragonair (TR 33),Second Edition,,3.0,Mainson,34,https://specimens.s3.filebase.com/1232055071.jpg,German,Excellent
1235936064,Dark Dragonair (TR 33),Second Edition,,3.02,mmsm10,8,,English,Excellent
1235701051,Dark Dragonair (TR 33),Second Edition,,3.15,butch99,0,,German,Excellent
1232816757,Dark Dragonair (TR 33),Second Edition,,3.23,DerRayGold,26,,English,Near Mint
1224148505,Dark Dragonair (TR 33),Second Edition,,3.24,Tom2-,8,https://specimens.s3.filebase.com/1224148505.jpg,English,Near Mint
1233115177,Dark Dragonair (TR 33),Second Edition,,3.49,SneakAttackGames,7000,,English,Excellent
1207225705,Dark Dragonair (TR 33),Second Edition,,3.49,zofiakurowska,580,,English,Excellent
1232068560,Dark Dragonair (TR 33),Second Edition,,3.51,LondonMagicTraders,123,,English,Excellent
1156273716,Dark Dragonair (TR 33),Second Edition,,3.57,nic222k,885,,German,Excellent
1223736938,Dark Dragonair (TR 33),Second Edition,,3.74,Games-Island,271000,,English,Excellent
1227425329,Dark Dragonair (TR 33),Second Edition,,3.95,TheBoyz,273,,English,Near Mint
1174896726,Dark Dragonair (TR 33),Second Edition,,3.95,YaMu92,75,,English,Excellent
1216366450,Dark Dragonair (TR 33),Second Edition,,4.0,TreasureHunter,137,,English,Near Mint
1213702655,Dark Dragonair (TR 33),Second Edition,,4.0,NoX117,5,,English,Excellent
1224525904,Dark Dragonair (TR 33),Second Edition,,4.24,Recollect-Ltd,249,https://specimens.s3.filebase.com/1224525904.jpg,English,Near Mint
1216358914,Dark Dragonair (TR 33),Second Edition,,4.39,pimweerts,0,,English,Near Mint
1230164125,Dark Dragonair (TR 33),Second Edition,,4.44,SuperMario90,153,,German,Excellent
1217415356,Dark Dragonair (TR 33),Second Edition,,4.5,Poke-Performance,755,,English,Near Mint
1204813459,Dark Dragonair (TR 33),Second Edition,,4.5,dercaesar64,4,,English,Near Mint
1208907641,Dark Dragonair (TR 33),Second Edition,,4.5,MonsterTrava,555,,English,Excellent
1216763812,Dark Dragonair (TR 33),Second Edition,,4.79,DHGames,2000,,English,Excellent
1204474388,Dark Dragonair (TR 33),Second Edition,,4.84,magikarpex,1000,,English,Near Mint
1143154098,Dark Dragonair (TR 33),Second Edition,,4.9,OrdinalCards,77,,English,Excellent
1218088773,Dark Dragonair (TR 33),Second Edition,,4.95,Card-foundry,11000,,English,Near Mint
1216763727,Dark Dragonair (TR 33),Second Edition,,4.95,DHGames,2000,,English,Excellent
1218016901,Dark Dragonair (TR 33),Second Edition,,4.99,Alexxx-TCG,2000,https://specimens.s3.filebase.com/1218016901.jpg,English,Near Mint
1214742861,Dark Dragonair (TR 33),Second Edition,,4.99,AtzenJens,126000,,English,Excellent
1214742862,Dark Dragonair (TR 33),Second Edition,,4.99,AtzenJens,126000,,German,Excellent
1205783606,Dark Dragonair (TR 33),Second Edition,,4.99,tcg-seller,9000,,English,Excellent
1211596644,Dark Dragonair (TR 33),Second Edition,,4.99,floroc,78,,English,Excellent
1204379517,Dark Dragonair (TR 33),Second Edition,,5.0,MagicNVLaakdal,77,,English,Near Mint
1199134553,Dark Dragonair (TR 33),Second Edition,,5.0,Kasi,6000,,English,Excellent
1190203219,Dark Dragonair (TR 33),Second Edition,,5.0,Danielle168,920,,English,Excellent
1155986176,Dark Dragonair (TR 33),Second Edition,,5.0,MarvOne,219,,English,Excellent
1203892810,Dark Dragonair (TR 33),Second Edition,,5.0,San1888-,179,,English,Excellent
1055819955,Dark Dragonair (TR 33),Second Edition,,5.0,Tzotos,19,,English,Excellent
1175042931,Dark Dragonair (TR 33),Second Edition,,5.0,jvds2811,17,,English,Excellent
1209947668,Dark Dragonair (TR 33),Second Edition,,5.0,TeeDee90,12,,English,Excellent
1234290597,Dark Dragonair (TR 33),Second Edition,,5.49,GianniDH,57,,English,Near Mint
1102944537,Dark Dragonair (TR 33),Second Edition,,5.5,Raidenknuckle1,469,,English,Excellent
1216763453,Dark Dragonair (TR 33),Second Edition,,5.95,DHGames,2000,https://specimens.s3.filebase.com/1216763453.jpg,English,Excellent
1172528041,Dark Dragonair (TR 33),Second Edition,,5.99,AtzenJens,126000,,English,Excellent
1172528046,Dark Dragonair (TR 33),Second Edition,,5.99,AtzenJens,126000,,German,Excellent
1146082333,Dark Dragonair (TR 33),Second Edition,,5.99,ZenTCG,4000,,English,Excellent
1237549690,Dark Dragonair (TR 33),Second Edition,,6.0,mkremer,380,,English,Near Mint
1212374526,Dark Dragonair (TR 33),Second Edition,,6.0,enrico92,0,,English,Near Mint
1213042964,Dark Dragonair (TR 33),Second Edition,,6.0,SupremeArtOfWar,468,,German,Excellent
1213134139,Dark Dragonair (TR 33),First Edition,,6.99,cheontherocks,43,,German,Excellent
1205559639,Dark Dragonair (TR 33),Second Edition,,7.0,enzoy0e,63,,English,Near Mint
1117897347,Dark Dragonair (TR 33),Second Edition,,7.25,Yamska14,38,,English,Near Mint
1089941907,Dark Dragonair (TR 33),Second Edition,,7.5,MoxIsland,1000,,English,Near Mint
1228241233,Dark Dragonair (TR 33),Second Edition,,7.99,J-Productions,5000,,German,Near Mint
1206126320,Dark Dragonair (TR 33),Second Edition,,7.99,Kathrocopter,51,,English,Near Mint
1215078902,Dark Dragonair (TR 33),Second Edition,,8.0,ER-Games,2000,,English,Near Mint
1213501553,Dark Dragonair (TR 33),Second Edition,,8.0,Krueger93,2,,English,Near Mint
1200585847,Dark Dragonair (TR 33),Second Edition,,8.0,fra396,0,https://specimens.s3.filebase.com/1200585847.jpg,English,Excellent
1236984655,Dark Dragonair (TR 33),Second Edition,,8.49,H0tFudge88,0,https://specimens.s3.filebase.com/1236984655.jpg,English,Near Mint
1169720211,Dark Dragonair (TR 33),Second Edition,,8.99,ng-10,114,,English,Near Mint
1162753331,Dark Dragonair (TR 33),Second Edition,,9.0,Pokemussi,118,https://specimens.s3.filebase.com/1162753331.jpg,English,Excellent
1175560646,Dark Dragonair (TR 33),Second Edition,,9.95,Cheru,4000,,English,Near Mint
640539454,Dark Dragonair (TR 33),Second Edition,,9.97,jokerbovisa,3000,,English,Excellent
1225494363,Dark Dragonair (TR 33),Second Edition,,9.99,Charizardlover1995,798,,German,Near Mint
1235078052,Dark Dragonair (TR 33),First Edition,,9.99,Pielinho99,631,,German,Near Mint
1161975976,Dark Dragonair (TR 33),Second Edition,,9.99,RRSanmi,61,https://specimens.s3.filebase.com/1161975976.jpg,English,Near Mint
1170824516,Dark Dragonair (TR 33),First Edition,,9.99,unbekannternr1,10,,German,Near Mint
1230905250,Dark Dragonair (TR 33),Second Edition,,10.0,dennisdude10,4,,English,Mint
1154964386,Dark Dragonair (TR 33),Second Edition,,10.0,Flash-cards,3000,,English,Near Mint
1216335547,Dark Dragonair (TR 33),Second Edition,,10.0,TobbssonAC,89,,German,Near Mint
1233911879,Dark Dragonair (TR 33),First Edition,,10.0,Decay26,0,https://specimens.s3.filebase.com/1233911879.jpg,German,Near Mint
1227535462,Dark Dragonair (TR 33),First Edition,,10.0,ZiMpLe64,796,,German,Excellent
1218977964,Dark Dragonair (TR 33),Second Edition,,10.0,Tubser,176,,English,Excellent
1206444987,Dark Dragonair (TR 33),First Edition,,10.0,Richflo9389,29,,German,Excellent
1196987049,Dark Dragonair (TR 33),Second Edition,,10.0,Mapo4494,0,https://specimens.s3.filebase.com/1196987049.jpg,German,Excellent
1221623622,Dark Dragonair (TR 33),First Edition,,10.75,Valentin274,107,,German,Excellent
564899359,Dark Dragonair (TR 33),Second Edition,,12.0,doudoune11,211,,English,Near Mint
1163383476,Dark Dragonair (TR 33),Second Edition,,12.0,Pokemussi,118,https://specimens.s3.filebase.com/1163383476.jpg,English,Excellent
1206891420,Dark Dragonair (TR 33),Second Edition,,12.5,SmoothRon,335,https://specimens.s3.filebase.com/1206891420.jpg,English,Near Mint
1215054813,Dark Dragonair (TR 33),Second Edition,,12.75,VanArkys,38,https://specimens.s3.filebase.com/1215054813.jpg,German,Near Mint
1211444926,Dark Dragonair (TR 33),Second Edition,,12.9,floroc,78,,German,Near Mint
1218391931,Dark Dragonair (TR 33),Second Edition,,12.95,MillBill,352,,German,Near Mint
1138463333,Dark Dragonair (TR 33),First Edition,,12.95,YGO-Collections,1000,https://specimens.s3.filebase.com/1138463333.jpg,German,Excellent
1214742866,Dark Dragonair (TR 33),Second Edition,,12.99,AtzenJens,126000,,German,Excellent
1170326601,Dark Dragonair (TR 33),First Edition,,12.99,PokeBroDori,505,,German,Excellent
1143436243,Dark Dragonair (TR 33),Second Edition,,12.99,SynapsenEsser,16,https://specimens.s3.filebase.com/1143436243.jpg,English,Excellent
1225737900,Dark Dragonair (TR 33),First Edition,,13.0,Guapi89,0,,German,Near Mint
1224228879,Dark Dragonair (TR 33),Second Edition,,13.38,Games-Island,271000,,German,Excellent
1223977873,Dark Dragonair (TR 33),Second Edition,,13.99,The-Future-Business,13000,,German,Excellent
1216406889,Dark Dragonair (TR 33),First Edition,,13.99,mrtrab,48,,German,Excellent
1208212462,Dark Dragonair (TR 33),First Edition,,14.0,AlexWerner,138,https://specimens.s3.filebase.com/1208212462.jpg,German,Excellent
1173834151,Dark Dragonair (TR 33),Second Edition,,14.9,YourFavoriteCards,37,,German,Near Mint
1217122717,Dark Dragonair (TR 33),First Edition,,14.99,Juufi,337,,English,Excellent
1200188818,Dark Dragonair (TR 33),First Edition,,15.0,Kasi,6000,,German,Excellent
1206319998,Dark Dragonair (TR 33),First Edition,,15.0,SupremeArtOfWar,468,,English,Excellent
1184661571,Dark Dragonair (TR 33),First Edition,,15.0,Tralias,63,,German,Excellent
1223396079,Dark Dragonair (TR 33),First Edition,,15.0,PokeJust,46,,English,Excellent
1137504638,Dark Dragonair (TR 33),First Edition,,16.0,jeremyg,479,,German,Near Mint
1212957915,Dark Dragonair (TR 33),First Edition,,16.99,Kaffeeschluerfer,44,https://specimens.s3.filebase.com/1212957915.jpg,German,Near Mint
1234219556,Dark Dragonair (TR 33),First Edition,,17.0,CanBoerks24,0,https://specimens.s3.filebase.com/1234219556.jpg,German,Near Mint
